Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Genotype],Comment [Genotype Gene Identifier 1],Comment [Genotype Gene Identifier 2],Comment [Genotype Gene Symbol 1],Comment [Genotype Gene Symbol 2],Comment [Genotype Allele Identifier 1],Comment [Genotype Allele Identifier 2],Comment [Genotype Allele Symbol 1],Comment [Genotype Allele Symbol 2],Characteristics [Stock],Characteristics [Strain],Characteristics [Developmental Stage],Term Source 2 REF,Term Source 2 Accession,Comment [Developmental Stage - Substage],Assay Name,Experimental Condition [Treatment],Experimental Condition [Targeted Protein 1],Experimental Condition [Targeted Protein 2],Experimental Condition [Targeted Protein 3],Comment [Targeted Protein Gene Identifier 1],Comment [Targeted Protein Gene Identifier 2],Comment [Targeted Protein Gene Identifier 3],Comment [Targeted Protein Gene Symbol 1],Comment [Targeted Protein Gene Symbol 2],Comment [Targeted Protein Gene Symbol 3],Experimental Condition [Targeted Transcript 1],Experimental Condition [Targeted Transcript 2],Experimental Condition [Targeted Transcript 3],Experimental Condition [Targeted Transcript 4],Comment [Targeted Transcript Gene Identifier 1],Comment [Targeted Transcript Gene Identifier 2],Comment [Targeted Transcript Gene Identifier 3],Comment [Targeted Transcript Gene Identifier 4],Comment [Targered Transcript Gene Symbol 1],Comment [Targered Transcript Gene Symbol 2],Comment [Targered Transcript Gene Symbol 3],Comment [Targered Transcript Gene Symbol 4],Source Name,Image File,Comment [Image File Path],Comment [Image File Type],Channels
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5d_47_tll_opa488-fkh546-D594-cadtll647_001_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5d_47_tll_opa488-fkh546-D594-cadtll647_001_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/5-5d_47_tll_opa488-fkh546-D594-cadtll647_001_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6a_47_tll_opa488-fkh546-D594-cadtll647_003_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6a_47_tll_opa488-fkh546-D594-cadtll647_003_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6a_47_tll_opa488-fkh546-D594-cadtll647_003_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6b_47_tll_opa488-fkh546-D594-cadtll647_017_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6b_47_tll_opa488-fkh546-D594-cadtll647_017_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6b_47_tll_opa488-fkh546-D594-cadtll647_017_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6b_47_tll_opa488-fkh546-D594-cadtll647_018_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6b_47_tll_opa488-fkh546-D594-cadtll647_018_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6b_47_tll_opa488-fkh546-D594-cadtll647_018_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6c_47_tll_opa488-fkh546-D594-cadtll647_015_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6c,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6c_47_tll_opa488-fkh546-D594-cadtll647_015_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6c_47_tll_opa488-fkh546-D594-cadtll647_015_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6c_47_tll_opa488-fkh546-D594-cadtll647_016_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6c,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6c_47_tll_opa488-fkh546-D594-cadtll647_016_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6c_47_tll_opa488-fkh546-D594-cadtll647_016_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6d_47_tll_opa488-fkh546-D594-cadtll647_005_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6d_47_tll_opa488-fkh546-D594-cadtll647_005_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6d_47_tll_opa488-fkh546-D594-cadtll647_005_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6d_47_tll_opa488-fkh546-D594-cadtll647_006_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6d_47_tll_opa488-fkh546-D594-cadtll647_006_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6d_47_tll_opa488-fkh546-D594-cadtll647_006_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6e_47_tll_opa488-fkh546-D594-cadtll647_025_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6e,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6e_47_tll_opa488-fkh546-D594-cadtll647_025_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6e_47_tll_opa488-fkh546-D594-cadtll647_025_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6e_47_tll_opa488-fkh546-D594-cadtll647_026_closeup_rawmp.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6e,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6e_47_tll_opa488-fkh546-D594-cadtll647_026_closeup_rawmp.tif,47_tll_opa488-fkh546-D594-cadtll647/raw_mps/6e_47_tll_opa488-fkh546-D594-cadtll647_026_closeup_rawmp.tif, maximum projection of raw stack,"DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-3a_47_tll_opa488-fkh546-D594-cadtll647_012.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Mar,47_5-3a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-3a_47_tll_opa488-fkh546-D594-cadtll647_012.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-3a_47_tll_opa488-fkh546-D594-cadtll647_012.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-3a_47_tll_opa488-fkh546-D594-cadtll647_013_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Mar,47_5-3a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-3a_47_tll_opa488-fkh546-D594-cadtll647_013_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-3a_47_tll_opa488-fkh546-D594-cadtll647_013_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-4a_47_tll_opa488-fkh546-D594-cadtll647_019.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Apr,47_5-4a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-4a_47_tll_opa488-fkh546-D594-cadtll647_019.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-4a_47_tll_opa488-fkh546-D594-cadtll647_019.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-4a_47_tll_opa488-fkh546-D594-cadtll647_020_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Apr,47_5-4a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-4a_47_tll_opa488-fkh546-D594-cadtll647_020_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-4a_47_tll_opa488-fkh546-D594-cadtll647_020_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-4b_47_tll_opa488-fkh546-D594-cadtll647_007.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Apr,47_5-4b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-4b_47_tll_opa488-fkh546-D594-cadtll647_007.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-4b_47_tll_opa488-fkh546-D594-cadtll647_007.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-4b_47_tll_opa488-fkh546-D594-cadtll647_008_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-Apr,47_5-4b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-4b_47_tll_opa488-fkh546-D594-cadtll647_008_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-4b_47_tll_opa488-fkh546-D594-cadtll647_008_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5a_47_tll_opa488-fkh546-D594-cadtll647_009.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5a_47_tll_opa488-fkh546-D594-cadtll647_009.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5a_47_tll_opa488-fkh546-D594-cadtll647_009.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5a_47_tll_opa488-fkh546-D594-cadtll647_010_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5a_47_tll_opa488-fkh546-D594-cadtll647_010_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5a_47_tll_opa488-fkh546-D594-cadtll647_010_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5b_47_tll_opa488-fkh546-D594-cadtll647_021.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5b_47_tll_opa488-fkh546-D594-cadtll647_021.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5b_47_tll_opa488-fkh546-D594-cadtll647_021.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5b_47_tll_opa488-fkh546-D594-cadtll647_022_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5b_47_tll_opa488-fkh546-D594-cadtll647_022_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5b_47_tll_opa488-fkh546-D594-cadtll647_022_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5c_47_tll_opa488-fkh546-D594-cadtll647_023.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5c,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5c_47_tll_opa488-fkh546-D594-cadtll647_023.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5c_47_tll_opa488-fkh546-D594-cadtll647_023.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5c_47_tll_opa488-fkh546-D594-cadtll647_024_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5c,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5c_47_tll_opa488-fkh546-D594-cadtll647_024_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5c_47_tll_opa488-fkh546-D594-cadtll647_024_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5d_47_tll_opa488-fkh546-D594-cadtll647_001.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5d_47_tll_opa488-fkh546-D594-cadtll647_001.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5d_47_tll_opa488-fkh546-D594-cadtll647_001.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,5,EFO,EFO_0005859,05-May,47_5-5d,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/5-5d_47_tll_opa488-fkh546-D594-cadtll647_002_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6a_47_tll_opa488-fkh546-D594-cadtll647_003.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6a_47_tll_opa488-fkh546-D594-cadtll647_003.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/6a_47_tll_opa488-fkh546-D594-cadtll647_003.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6a,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/6a_47_tll_opa488-fkh546-D594-cadtll647_004_closeup.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
"47 - tailless mutant - odd-paired, forkhead, Dichaete and caudal HCR",6b_47_tll_opa488-fkh546-D594-cadtll647_017.tif,Drosophila melanogaster,NCBITaxon,NCBITaxon_7227,tailless mutant,FBgn0003720,,tll,,FBab0038272,,Df(3R)Exel6217,,,,6,EFO,EFO_0005859,6,47_6b,HCR,,,,,,,,,,odd-paired,forkhead,Dichaete,caudal,FBgn0003002,FBgn0000659,FBgn0000411,FBgn0000251,opa,fkh,D,cad,47,6b_47_tll_opa488-fkh546-D594-cadtll647_017.tif,47_tll_opa488-fkh546-D594-cadtll647/stacks/6b_47_tll_opa488-fkh546-D594-cadtll647_017.tif,"rotated, masked and cropped image stack","DAPI stain, opa HCR probe (Alexa Fluor 488), fkh HCR probe (Alexa Fluor 546), D HCR probe (Alexa Fluor 594), cadtll HCR probe (Alexa Fluor 647)"
